variant,case_id,span_index,query,rank,candidate,slot_id,rank_score,bm25_score,vector_score,label_score,retrieval_branch,embedding_provider,embedding_model,score_mode,gate_decision,gate_reason,gate_support_score,gate_specificity_score,linker_decision,linker_reason,linker_selected,linker_scope
G,eval_054,0,"먹는 약은 없는데, 누런 가래가 자꾸 나와요.",6,구토,vomiting,0.0396,0.2629,0.1795,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 더 구체적으로 대응합니다.,false,top_k
G,eval_054,0,"먹는 약은 없는데, 누런 가래가 자꾸 나와요.",7,운동 시 호흡곤란,symptom:a243309094,0.0382,0.3165,0.1429,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 더 구체적으로 대응합니다.,false,top_k
G,eval_054,0,"먹는 약은 없는데, 누런 가래가 자꾸 나와요.",8,체중감소,weight_loss,0.0364,0.1044,0.1287,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 더 구체적으로 대응합니다.,false,top_k
G,eval_054,0,"먹는 약은 없는데, 누런 가래가 자꾸 나와요.",9,감기 증상,symptom:cabd50b0e8,0.035,0.0877,0.1105,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 더 구체적으로 대응합니다.,false,top_k
G,eval_054,0,"먹는 약은 없는데, 누런 가래가 자꾸 나와요.",10,객혈,hemoptysis,0.0334,0.3218,0.0654,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 더 구체적으로 대응합니다.,false,top_k
G,eval_054,0,"먹는 약은 없는데, 누런 가래가 자꾸 나와요.",11,오한,chills,0.0329,0.0647,0.0797,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 더 구체적으로 대응합니다.,false,top_k
G,eval_054,0,"먹는 약은 없는데, 누런 가래가 자꾸 나와요.",12,호흡곤란,dyspnea,0.0327,0.1433,0.0672,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 더 구체적으로 대응합니다.,false,top_k
G,eval_054,0,"먹는 약은 없는데, 누런 가래가 자꾸 나와요.",13,저산소증,symptom:b3d40f3209,0.0311,0.0875,0.0512,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 더 구체적으로 대응합니다.,false,top_k
G,eval_054,0,"먹는 약은 없는데, 누런 가래가 자꾸 나와요.",14,설사,symptom:9c88ae340b,0.0164,0.0,0.1654,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 더 구체적으로 대응합니다.,false,top_k
G,eval_054,0,"먹는 약은 없는데, 누런 가래가 자꾸 나와요.",15,무증상,symptom:e057a2105c,0.0162,0.0,0.1644,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 더 구체적으로 대응합니다.,false,top_k
G,eval_054,0,"먹는 약은 없는데, 누런 가래가 자꾸 나와요.",16,천식,symptom:6a75325fe5,0.0159,0.0,0.1561,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 더 구체적으로 대응합니다.,false,top_k
G,eval_054,0,"먹는 약은 없는데, 누런 가래가 자꾸 나와요.",17,복벽이 움푹 들어감,symptom:4b1674fb28,0.0157,0.0,0.1522,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 더 구체적으로 대응합니다.,false,top_k
G,eval_054,0,"먹는 약은 없는데, 누런 가래가 자꾸 나와요.",18,폐부종,symptom:2c8be00e20,0.0155,0.0,0.1468,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 더 구체적으로 대응합니다.,false,top_k
G,eval_054,0,"먹는 약은 없는데, 누런 가래가 자꾸 나와요.",19,빈맥,symptom:920af2278a,0.0153,0.0,0.1465,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 더 구체적으로 대응합니다.,false,top_k
G,eval_054,0,"먹는 약은 없는데, 누런 가래가 자꾸 나와요.",20,천명음,wheezing,0.0149,0.0,0.1397,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 더 구체적으로 대응합니다.,false,top_k
G,eval_055,0,전에는 없던 누런 가래가 새로 나오고 있습니다 누런 가래,1,화농성 객담,purulent_sputum,0.1032,1.0,0.0351,1.0,rrf_preferred_alias,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 가장 구체적으로 대응합니다.,true,top_k
G,eval_055,0,전에는 없던 누런 가래가 새로 나오고 있습니다 누런 가래,2,가래,sputum,0.0786,0.5267,0.1594,0.78,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 가장 구체적으로 대응합니다.,false,top_k
G,eval_055,0,전에는 없던 누런 가래가 새로 나오고 있습니다 누런 가래,3,검은색 가래,black_sputum,0.0782,0.3669,0.2789,0.0341,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 가장 구체적으로 대응합니다.,false,top_k
G,eval_055,0,전에는 없던 누런 가래가 새로 나오고 있습니다 누런 가래,4,거품이 섞인 가래,symptom:129b5a70ed,0.0764,0.2119,0.2113,0.0312,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 가장 구체적으로 대응합니다.,false,top_k
G,eval_055,0,전에는 없던 누런 가래가 새로 나오고 있습니다 누런 가래,5,기침,cough,0.0411,0.4524,0.1528,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 가장 구체적으로 대응합니다.,false,top_k
G,eval_055,0,전에는 없던 누런 가래가 새로 나오고 있습니다 누런 가래,6,구토,vomiting,0.0401,0.2894,0.1278,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 가장 구체적으로 대응합니다.,false,top_k
G,eval_055,0,전에는 없던 누런 가래가 새로 나오고 있습니다 누런 가래,7,오한,chills,0.0378,0.2121,0.0789,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 가장 구체적으로 대응합니다.,false,top_k
G,eval_055,0,전에는 없던 누런 가래가 새로 나오고 있습니다 누런 가래,8,운동 시 호흡곤란,symptom:a243309094,0.0378,0.205,0.0818,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 가장 구체적으로 대응합니다.,false,top_k
G,eval_055,0,전에는 없던 누런 가래가 새로 나오고 있습니다 누런 가래,9,반복되는 폐렴,symptom:ade69fdbb3,0.0369,0.106,0.1246,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 가장 구체적으로 대응합니다.,false,top_k
G,eval_055,0,전에는 없던 누런 가래가 새로 나오고 있습니다 누런 가래,10,호흡곤란,dyspnea,0.0355,0.1918,0.0552,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 가장 구체적으로 대응합니다.,false,top_k
G,eval_055,0,전에는 없던 누런 가래가 새로 나오고 있습니다 누런 가래,11,빈호흡,symptom:e3fb3f1d30,0.0354,0.0837,0.095,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 가장 구체적으로 대응합니다.,false,top_k
G,eval_055,0,전에는 없던 누런 가래가 새로 나오고 있습니다 누런 가래,12,설사,symptom:9c88ae340b,0.0353,0.1037,0.0813,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 가장 구체적으로 대응합니다.,false,top_k
G,eval_055,0,전에는 없던 누런 가래가 새로 나오고 있습니다 누런 가래,13,흉통,chest_pain,0.0352,0.1079,0.0715,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 가장 구체적으로 대응합니다.,false,top_k
G,eval_055,0,전에는 없던 누런 가래가 새로 나오고 있습니다 누런 가래,14,두통,headache,0.0345,0.0578,0.0837,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 가장 구체적으로 대응합니다.,false,top_k
G,eval_055,0,전에는 없던 누런 가래가 새로 나오고 있습니다 누런 가래,15,무증상,symptom:e057a2105c,0.0343,0.1191,0.0546,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 가장 구체적으로 대응합니다.,false,top_k
G,eval_055,0,전에는 없던 누런 가래가 새로 나오고 있습니다 누런 가래,16,천명음,wheezing,0.0343,0.1093,0.0608,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 가장 구체적으로 대응합니다.,false,top_k
G,eval_055,0,전에는 없던 누런 가래가 새로 나오고 있습니다 누런 가래,17,체중감소,weight_loss,0.034,0.2487,0.0319,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 가장 구체적으로 대응합니다.,false,top_k
G,eval_055,0,전에는 없던 누런 가래가 새로 나오고 있습니다 누런 가래,18,빈맥,symptom:920af2278a,0.0339,0.0079,0.1057,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 가장 구체적으로 대응합니다.,false,top_k
G,eval_055,0,전에는 없던 누런 가래가 새로 나오고 있습니다 누런 가래,19,폐부종,symptom:2c8be00e20,0.0332,0.1147,0.045,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 가장 구체적으로 대응합니다.,false,top_k
G,eval_055,0,전에는 없던 누런 가래가 새로 나오고 있습니다 누런 가래,20,청색증,symptom:2255dfd144,0.0328,0.1322,0.0294,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,누런 가래는 화농성 객담에 가장 구체적으로 대응합니다.,false,top_k
G,eval_056,0,가슴의 한쪽이 콕콕 찌르는 통증이 있습니다 가슴 찌르는 통증,1,흉통,chest_pain,0.0839,1.0,0.0272,1.0,rrf_preferred_alias,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가슴의 콕콕 찌르는 통증은 흉통에 가장 잘 대응합니다.,true,top_k
G,eval_056,0,가슴의 한쪽이 콕콕 찌르는 통증이 있습니다 가슴 찌르는 통증,2,가슴 답답,chest_discomfort,0.078,0.3707,0.3086,0.0357,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가슴의 콕콕 찌르는 통증은 흉통에 가장 잘 대응합니다.,false,top_k
G,eval_056,0,가슴의 한쪽이 콕콕 찌르는 통증이 있습니다 가슴 찌르는 통증,3,복부 통증,abdominal_pain,0.0757,0.3936,0.1454,0.0357,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가슴의 콕콕 찌르는 통증은 흉통에 가장 잘 대응합니다.,false,top_k
G,eval_056,0,가슴의 한쪽이 콕콕 찌르는 통증이 있습니다 가슴 찌르는 통증,4,가슴 두근거림,symptom:30c9328237,0.0752,0.3747,0.1888,0.0326,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가슴의 콕콕 찌르는 통증은 흉통에 가장 잘 대응합니다.,false,top_k
G,eval_056,0,가슴의 한쪽이 콕콕 찌르는 통증이 있습니다 가슴 찌르는 통증,5,목의 통증,sore_throat,0.0747,0.3969,0.1099,0.0357,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가슴의 콕콕 찌르는 통증은 흉통에 가장 잘 대응합니다.,false,top_k
G,eval_056,0,가슴의 한쪽이 콕콕 찌르는 통증이 있습니다 가슴 찌르는 통증,6,함몰가슴,symptom:9d31f655f3,0.073,0.3616,0.1104,0.0357,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가슴의 콕콕 찌르는 통증은 흉통에 가장 잘 대응합니다.,false,top_k
G,eval_056,0,가슴의 한쪽이 콕콕 찌르는 통증이 있습니다 가슴 찌르는 통증,7,박동성 통증,symptom:06a6f80381,0.0688,0.4007,0.0446,0.0341,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가슴의 콕콕 찌르는 통증은 흉통에 가장 잘 대응합니다.,false,top_k
G,eval_056,0,가슴의 한쪽이 콕콕 찌르는 통증이 있습니다 가슴 찌르는 통증,8,삼키기 곤란,dysphagia,0.0411,0.5678,0.1579,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가슴의 콕콕 찌르는 통증은 흉통에 가장 잘 대응합니다.,false,top_k
G,eval_056,0,가슴의 한쪽이 콕콕 찌르는 통증이 있습니다 가슴 찌르는 통증,9,반복되는 폐렴,symptom:ade69fdbb3,0.039,0.2483,0.1937,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가슴의 콕콕 찌르는 통증은 흉통에 가장 잘 대응합니다.,false,top_k
G,eval_056,0,가슴의 한쪽이 콕콕 찌르는 통증이 있습니다 가슴 찌르는 통증,10,천명음,wheezing,0.0376,0.2531,0.1444,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가슴의 콕콕 찌르는 통증은 흉통에 가장 잘 대응합니다.,false,top_k
G,eval_056,0,가슴의 한쪽이 콕콕 찌르는 통증이 있습니다 가슴 찌르는 통증,11,기침,cough,0.0371,0.1337,0.197,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가슴의 콕콕 찌르는 통증은 흉통에 가장 잘 대응합니다.,false,top_k
G,eval_056,0,가슴의 한쪽이 콕콕 찌르는 통증이 있습니다 가슴 찌르는 통증,12,폐부종,symptom:2c8be00e20,0.0351,0.2499,0.1024,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가슴의 콕콕 찌르는 통증은 흉통에 가장 잘 대응합니다.,false,top_k
G,eval_056,0,가슴의 한쪽이 콕콕 찌르는 통증이 있습니다 가슴 찌르는 통증,13,가래,sputum,0.0348,0.0148,0.1519,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가슴의 콕콕 찌르는 통증은 흉통에 가장 잘 대응합니다.,false,top_k
G,eval_056,0,가슴의 한쪽이 콕콕 찌르는 통증이 있습니다 가슴 찌르는 통증,14,오한,chills,0.0347,0.2251,0.1042,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가슴의 콕콕 찌르는 통증은 흉통에 가장 잘 대응합니다.,false,top_k
G,eval_056,0,가슴의 한쪽이 콕콕 찌르는 통증이 있습니다 가슴 찌르는 통증,15,근육통,myalgia,0.0346,0.1212,0.1344,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가슴의 콕콕 찌르는 통증은 흉통에 가장 잘 대응합니다.,false,top_k
G,eval_056,0,가슴의 한쪽이 콕콕 찌르는 통증이 있습니다 가슴 찌르는 통증,16,콧물,rhinorrhea,0.034,0.0793,0.1184,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가슴의 콕콕 찌르는 통증은 흉통에 가장 잘 대응합니다.,false,top_k
G,eval_056,0,가슴의 한쪽이 콕콕 찌르는 통증이 있습니다 가슴 찌르는 통증,17,심부전,symptom:253a5cc7d1,0.0338,0.1696,0.0985,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가슴의 콕콕 찌르는 통증은 흉통에 가장 잘 대응합니다.,false,top_k
G,eval_056,0,가슴의 한쪽이 콕콕 찌르는 통증이 있습니다 가슴 찌르는 통증,18,탈장,symptom:d7c26014b2,0.0333,0.2791,0.0662,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가슴의 콕콕 찌르는 통증은 흉통에 가장 잘 대응합니다.,false,top_k
G,eval_056,0,가슴의 한쪽이 콕콕 찌르는 통증이 있습니다 가슴 찌르는 통증,19,검은색 가래,black_sputum,0.0325,0.0089,0.1445,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가슴의 콕콕 찌르는 통증은 흉통에 가장 잘 대응합니다.,false,top_k
G,eval_056,0,가슴의 한쪽이 콕콕 찌르는 통증이 있습니다 가슴 찌르는 통증,20,청색증,symptom:2255dfd144,0.0322,0.3616,0.0443,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,가슴의 콕콕 찌르는 통증은 흉통에 가장 잘 대응합니다.,false,top_k
G,eval_057,0,낮에도 땀이 줄줄 흐릅니다 땀 줄줄 흐름,1,발한,sweating,0.1094,0.1114,0.159,1.0,rrf_preferred_alias,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,낮에도 땀이 줄줄 흐름은 발한과 직접 대응합니다.,true,top_k
G,eval_057,0,낮에도 땀이 줄줄 흐릅니다 땀 줄줄 흐름,2,흉통,chest_pain,0.0398,0.1197,0.1057,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,낮에도 땀이 줄줄 흐름은 발한과 직접 대응합니다.,false,top_k
G,eval_057,0,낮에도 땀이 줄줄 흐릅니다 땀 줄줄 흐름,3,객혈,hemoptysis,0.0393,0.0134,0.1476,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,낮에도 땀이 줄줄 흐름은 발한과 직접 대응합니다.,false,top_k
G,eval_057,0,낮에도 땀이 줄줄 흐릅니다 땀 줄줄 흐름,4,재채기,symptom:f0ff1b70a5,0.0393,1.0,0.0886,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,낮에도 땀이 줄줄 흐름은 발한과 직접 대응합니다.,false,top_k
G,eval_057,0,낮에도 땀이 줄줄 흐릅니다 땀 줄줄 흐름,5,운동 시 호흡곤란,symptom:a243309094,0.0392,0.0136,0.1249,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,낮에도 땀이 줄줄 흐름은 발한과 직접 대응합니다.,false,top_k
G,eval_057,0,낮에도 땀이 줄줄 흐릅니다 땀 줄줄 흐름,6,가래,sputum,0.0387,0.0137,0.1156,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,낮에도 땀이 줄줄 흐름은 발한과 직접 대응합니다.,false,top_k
G,eval_057,0,낮에도 땀이 줄줄 흐릅니다 땀 줄줄 흐름,7,불안,symptom:31e7e68566,0.0362,0.0109,0.1306,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,낮에도 땀이 줄줄 흐름은 발한과 직접 대응합니다.,false,top_k
G,eval_057,0,낮에도 땀이 줄줄 흐릅니다 땀 줄줄 흐름,8,청색증,symptom:2255dfd144,0.0362,0.0572,0.0528,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,낮에도 땀이 줄줄 흐름은 발한과 직접 대응합니다.,false,top_k
G,eval_057,0,낮에도 땀이 줄줄 흐릅니다 땀 줄줄 흐름,9,구토,vomiting,0.0356,0.0132,0.0631,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,낮에도 땀이 줄줄 흐름은 발한과 직접 대응합니다.,false,top_k
G,eval_057,0,낮에도 땀이 줄줄 흐릅니다 땀 줄줄 흐름,10,저산소증,symptom:b3d40f3209,0.0351,0.0125,0.0655,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,낮에도 땀이 줄줄 흐름은 발한과 직접 대응합니다.,false,top_k
G,eval_057,0,낮에도 땀이 줄줄 흐릅니다 땀 줄줄 흐름,11,곤봉지,symptom:8436aac52b,0.0348,0.0124,0.0697,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,낮에도 땀이 줄줄 흐름은 발한과 직접 대응합니다.,false,top_k
G,eval_057,0,낮에도 땀이 줄줄 흐릅니다 땀 줄줄 흐름,12,호흡곤란,dyspnea,0.0344,0.0139,0.0458,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,낮에도 땀이 줄줄 흐름은 발한과 직접 대응합니다.,false,top_k
G,eval_057,0,낮에도 땀이 줄줄 흐릅니다 땀 줄줄 흐름,13,기침,cough,0.0343,0.0142,0.0432,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,낮에도 땀이 줄줄 흐름은 발한과 직접 대응합니다.,false,top_k
G,eval_057,0,낮에도 땀이 줄줄 흐릅니다 땀 줄줄 흐름,14,빈호흡,symptom:e3fb3f1d30,0.0342,0.0125,0.0559,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,낮에도 땀이 줄줄 흐름은 발한과 직접 대응합니다.,false,top_k
G,eval_057,0,낮에도 땀이 줄줄 흐릅니다 땀 줄줄 흐름,15,두통,headache,0.0335,0.0121,0.0579,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,낮에도 땀이 줄줄 흐름은 발한과 직접 대응합니다.,false,top_k
G,eval_057,0,낮에도 땀이 줄줄 흐릅니다 땀 줄줄 흐름,16,부정맥,symptom:bcde07d1e3,0.0331,0.0101,0.0858,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,낮에도 땀이 줄줄 흐름은 발한과 직접 대응합니다.,false,top_k
G,eval_057,0,낮에도 땀이 줄줄 흐릅니다 땀 줄줄 흐름,17,코막힘,nasal_obstruction,0.0326,0.0094,0.0908,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,낮에도 땀이 줄줄 흐름은 발한과 직접 대응합니다.,false,top_k
G,eval_057,0,낮에도 땀이 줄줄 흐릅니다 땀 줄줄 흐름,18,피부홍조,symptom:9b18d49e37,0.0326,0.0078,0.1128,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,낮에도 땀이 줄줄 흐름은 발한과 직접 대응합니다.,false,top_k
G,eval_057,0,낮에도 땀이 줄줄 흐릅니다 땀 줄줄 흐름,19,흉곽 팽윤,symptom:3d0a98c718,0.0324,0.0089,0.095,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,낮에도 땀이 줄줄 흐름은 발한과 직접 대응합니다.,false,top_k
G,eval_057,0,낮에도 땀이 줄줄 흐릅니다 땀 줄줄 흐름,20,설사,symptom:9c88ae340b,0.0323,0.0124,0.0476,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,낮에도 땀이 줄줄 흐름은 발한과 직접 대응합니다.,false,top_k
G,eval_058,1,쉬어도 여전히 피곤합니다 피로감,1,피로감,symptom:a1e24be50f,0.0794,1.0,0.2037,0.78,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,쉬어도 여전히 피곤함은 피로감과 직접 대응합니다.,true,top_k
G,eval_058,1,쉬어도 여전히 피곤합니다 피로감,2,기침,cough,0.039,0.1042,0.1854,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,쉬어도 여전히 피곤함은 피로감과 직접 대응합니다.,false,top_k
G,eval_058,1,쉬어도 여전히 피곤합니다 피로감,3,가래,sputum,0.0389,0.1088,0.1554,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,쉬어도 여전히 피곤함은 피로감과 직접 대응합니다.,false,top_k
G,eval_058,1,쉬어도 여전히 피곤합니다 피로감,4,두통,headache,0.0375,0.3941,0.1369,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,쉬어도 여전히 피곤함은 피로감과 직접 대응합니다.,false,top_k
G,eval_058,1,쉬어도 여전히 피곤합니다 피로감,5,운동 시 호흡곤란,symptom:a243309094,0.037,0.0638,0.2354,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,쉬어도 여전히 피곤함은 피로감과 직접 대응합니다.,false,top_k
G,eval_058,1,쉬어도 여전히 피곤합니다 피로감,6,말초부종,symptom:331b559ac3,0.0362,0.1068,0.1396,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,쉬어도 여전히 피곤함은 피로감과 직접 대응합니다.,false,top_k
G,eval_058,1,쉬어도 여전히 피곤합니다 피로감,7,권태감,malaise,0.0358,0.0155,0.2174,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,쉬어도 여전히 피곤함은 피로감과 직접 대응합니다.,false,top_k
G,eval_058,1,쉬어도 여전히 피곤합니다 피로감,8,근육통,myalgia,0.0358,0.3296,0.1089,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,쉬어도 여전히 피곤함은 피로감과 직접 대응합니다.,false,top_k
