variant,case_id,span_index,query,rank,candidate,slot_id,rank_score,bm25_score,vector_score,label_score,retrieval_branch,embedding_provider,embedding_model,score_mode,gate_decision,gate_reason,gate_support_score,gate_specificity_score,linker_decision,linker_reason,linker_selected,linker_scope
C,eval_060,0,콧물은 멎었는데 가래가 상구 끓어요.,2,가래,sputum,0.0789,1.0,0.2527,0.78,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_060,0,콧물은 멎었는데 가래가 상구 끓어요.,3,검은색 가래,black_sputum,0.0771,0.7091,0.2141,0.0441,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_060,0,콧물은 멎었는데 가래가 상구 끓어요.,4,거품이 섞인 가래,symptom:129b5a70ed,0.0755,0.2292,0.2327,0.0395,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_060,0,콧물은 멎었는데 가래가 상구 끓어요.,5,기침,cough,0.04,0.6494,0.2057,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_060,0,콧물은 멎었는데 가래가 상구 끓어요.,6,결막염,symptom:7a281d2ec2,0.0391,0.1631,0.2483,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_060,0,콧물은 멎었는데 가래가 상구 끓어요.,7,화농성 객담,purulent_sputum,0.039,0.2138,0.222,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_060,0,콧물은 멎었는데 가래가 상구 끓어요.,8,코막힘,nasal_obstruction,0.0389,0.121,0.2889,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_060,0,콧물은 멎었는데 가래가 상구 끓어요.,9,운동 시 호흡곤란,symptom:a243309094,0.0373,0.4762,0.163,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_060,0,콧물은 멎었는데 가래가 상구 끓어요.,10,감기 증상,symptom:cabd50b0e8,0.0364,0.132,0.172,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_060,0,콧물은 멎었는데 가래가 상구 끓어요.,11,구토,vomiting,0.0357,0.5042,0.1437,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_060,0,콧물은 멎었는데 가래가 상구 끓어요.,12,체중감소,weight_loss,0.0356,0.157,0.1616,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_060,0,콧물은 멎었는데 가래가 상구 끓어요.,13,객혈,hemoptysis,0.035,0.4842,0.1343,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_060,0,콧물은 멎었는데 가래가 상구 끓어요.,14,재채기,symptom:f0ff1b70a5,0.0335,0.1197,0.146,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_060,0,콧물은 멎었는데 가래가 상구 끓어요.,15,근육통,myalgia,0.0332,0.1348,0.1348,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_060,0,콧물은 멎었는데 가래가 상구 끓어요.,16,열,fever,0.0332,0.0686,0.1457,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_060,0,콧물은 멎었는데 가래가 상구 끓어요.,17,오한,chills,0.0322,0.2503,0.0961,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_060,0,콧물은 멎었는데 가래가 상구 끓어요.,18,어지러움,symptom:9e9c6673c9,0.0159,0.0,0.1866,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_060,0,콧물은 멎었는데 가래가 상구 끓어요.,19,창백,pallor,0.0157,0.0,0.185,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_060,0,콧물은 멎었는데 가래가 상구 끓어요.,20,박동성 통증,symptom:06a6f80381,0.0155,0.0,0.1795,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_061,0,삭신이 쑤시고 결려서 꼼짝을 못 하겠드래요.,1,근육통,myalgia,0.1014,1.0,0.0573,1.0,rrf_preferred_alias,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_061,0,삭신이 쑤시고 결려서 꼼짝을 못 하겠드래요.,2,발한,sweating,0.0414,0.3093,0.1954,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_061,0,삭신이 쑤시고 결려서 꼼짝을 못 하겠드래요.,3,피부홍조,symptom:9b18d49e37,0.0411,0.3128,0.17,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_061,0,삭신이 쑤시고 결려서 꼼짝을 못 하겠드래요.,4,불안,symptom:31e7e68566,0.0403,0.2935,0.152,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_061,0,삭신이 쑤시고 결려서 꼼짝을 못 하겠드래요.,5,흉통,chest_pain,0.0369,0.5622,0.0992,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_061,0,삭신이 쑤시고 결려서 꼼짝을 못 하겠드래요.,6,코막힘,nasal_obstruction,0.018,0.0,0.2236,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_061,0,삭신이 쑤시고 결려서 꼼짝을 못 하겠드래요.,7,재채기,symptom:f0ff1b70a5,0.0175,0.0,0.1766,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_061,0,삭신이 쑤시고 결려서 꼼짝을 못 하겠드래요.,8,운동 시 호흡곤란,symptom:a243309094,0.0167,0.0,0.1516,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_061,0,삭신이 쑤시고 결려서 꼼짝을 못 하겠드래요.,9,사망,symptom:49570025c3,0.0164,0.0,0.1476,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_061,0,삭신이 쑤시고 결려서 꼼짝을 못 하겠드래요.,10,천식,symptom:6a75325fe5,0.0162,0.0,0.137,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_061,0,삭신이 쑤시고 결려서 꼼짝을 못 하겠드래요.,11,거품이 섞인 가래,symptom:129b5a70ed,0.0159,0.0,0.1357,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_061,0,삭신이 쑤시고 결려서 꼼짝을 못 하겠드래요.,12,흉곽 팽윤,symptom:3d0a98c718,0.0157,0.0,0.1332,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_061,0,삭신이 쑤시고 결려서 꼼짝을 못 하겠드래요.,13,기침,cough,0.0155,0.0,0.1331,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_061,0,삭신이 쑤시고 결려서 꼼짝을 못 하겠드래요.,14,검은색 가래,black_sputum,0.0153,0.0,0.1287,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_061,0,삭신이 쑤시고 결려서 꼼짝을 못 하겠드래요.,15,눈꼽,eye_discharge,0.0151,0.0,0.1262,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_061,0,삭신이 쑤시고 결려서 꼼짝을 못 하겠드래요.,16,권태감,malaise,0.0149,0.0,0.122,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_061,0,삭신이 쑤시고 결려서 꼼짝을 못 하겠드래요.,17,콧물,rhinorrhea,0.0147,0.0,0.1217,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_061,0,삭신이 쑤시고 결려서 꼼짝을 못 하겠드래요.,18,질식,symptom:86f571c688,0.0145,0.0,0.1212,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_061,0,삭신이 쑤시고 결려서 꼼짝을 못 하겠드래요.,19,결막염,symptom:7a281d2ec2,0.0143,0.0,0.1202,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_061,0,삭신이 쑤시고 결려서 꼼짝을 못 하겠드래요.,20,식욕부진,symptom:8678ac0397,0.0141,0.0,0.1197,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,1,구토,vomiting,0.0424,1.0,0.2205,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,2,호기의 증가,symptom:0a6604a5d8,0.0177,0.0,0.2003,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,3,기침,cough,0.0175,0.0,0.1954,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,4,화농성 객담,purulent_sputum,0.0172,0.0,0.1932,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,5,복벽이 움푹 들어감,symptom:4b1674fb28,0.0169,0.0,0.1911,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,6,가슴 두근거림,symptom:30c9328237,0.0167,0.0,0.187,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,7,눈이 무거운 느낌,symptom:b3dcf8a9c5,0.0164,0.0,0.1859,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,8,창백,pallor,0.0162,0.0,0.1729,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,9,저산소증,symptom:b3d40f3209,0.0161,0.2039,0.0833,0.0,rrf_bm25,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,10,눈꼽,eye_discharge,0.0159,0.0,0.1668,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,11,말초부종,symptom:331b559ac3,0.0157,0.0,0.1611,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,12,눈의 충혈,eye_redness,0.0155,0.0,0.1584,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,13,근긴장의 이상,symptom:4a7dd94774,0.0153,0.0,0.1579,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,14,하지부종,leg_edema,0.0151,0.0,0.1566,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,15,결막염,symptom:7a281d2ec2,0.0149,0.0,0.156,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,16,피부홍조,symptom:9b18d49e37,0.0147,0.0,0.1548,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,17,가슴 답답,chest_discomfort,0.0145,0.0,0.1525,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,18,목소리 변화,voice_change,0.0143,0.0,0.1511,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,19,마찰음,symptom:16666ae9ec,0.0141,0.0,0.1508,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,20,청색증,symptom:2255dfd144,0.0139,0.0,0.1497,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_063,0,어질어질해서 자꾸 휘청거리드래요.,1,어지러움,symptom:9e9c6673c9,0.1099,1.0,0.2132,1.0,rrf_preferred_alias,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_063,0,어질어질해서 자꾸 휘청거리드래요.,2,복벽이 움푹 들어감,symptom:4b1674fb28,0.0177,0.0,0.2001,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_063,0,어질어질해서 자꾸 휘청거리드래요.,3,부정맥,symptom:bcde07d1e3,0.0175,0.0,0.1964,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_063,0,어질어질해서 자꾸 휘청거리드래요.,4,목소리 변화,voice_change,0.0172,0.0,0.1912,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_063,0,어질어질해서 자꾸 휘청거리드래요.,5,재채기,symptom:f0ff1b70a5,0.0169,0.0,0.1849,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_063,0,어질어질해서 자꾸 휘청거리드래요.,6,사지 부종,limb_edema,0.0167,0.0,0.1825,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_063,0,어질어질해서 자꾸 휘청거리드래요.,7,거품이 섞인 가래,symptom:129b5a70ed,0.0164,0.0,0.1785,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_063,0,어질어질해서 자꾸 휘청거리드래요.,8,방사통,radiating_pain,0.0162,0.0,0.1761,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_063,0,어질어질해서 자꾸 휘청거리드래요.,9,가슴 답답,chest_discomfort,0.0161,0.1909,0.0969,0.0,rrf_bm25,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_063,0,어질어질해서 자꾸 휘청거리드래요.,10,식욕부진,symptom:8678ac0397,0.0159,0.0,0.1755,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_063,0,어질어질해서 자꾸 휘청거리드래요.,11,사래걸림,symptom:92ca1277c1,0.0157,0.0,0.1742,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_063,0,어질어질해서 자꾸 휘청거리드래요.,12,천명음,wheezing,0.0155,0.0,0.174,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_063,0,어질어질해서 자꾸 휘청거리드래요.,13,삼키기 곤란,dysphagia,0.0153,0.0,0.1721,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_063,0,어질어질해서 자꾸 휘청거리드래요.,14,가슴 두근거림,symptom:30c9328237,0.0151,0.0,0.1708,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_063,0,어질어질해서 자꾸 휘청거리드래요.,15,경정맥 확장,symptom:2d1a96d657,0.0149,0.0,0.1684,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_063,0,어질어질해서 자꾸 휘청거리드래요.,16,흉수,symptom:bc5b52a844,0.0147,0.0,0.1661,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_063,0,어질어질해서 자꾸 휘청거리드래요.,17,지남력 장애,symptom:78fcb0137a,0.0145,0.0,0.1646,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_063,0,어질어질해서 자꾸 휘청거리드래요.,18,온몸이 떨림,symptom:57ad1f5606,0.0143,0.0,0.1567,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_063,0,어질어질해서 자꾸 휘청거리드래요.,19,근력 약화,muscle_weakness,0.0141,0.0,0.1552,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_063,0,어질어질해서 자꾸 휘청거리드래요.,20,천식,symptom:6a75325fe5,0.0139,0.0,0.155,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_064,0,가심이 콩닥콩닥 빨리 뛰어요.,1,가슴 답답,chest_discomfort,0.0424,1.0,0.2443,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_064,0,가심이 콩닥콩닥 빨리 뛰어요.,2,함몰가슴,symptom:9d31f655f3,0.0177,0.0,0.1903,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_064,0,가심이 콩닥콩닥 빨리 뛰어요.,3,눈이 무거운 느낌,symptom:b3dcf8a9c5,0.0175,0.0,0.1439,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_064,0,가심이 콩닥콩닥 빨리 뛰어요.,4,청색증,symptom:2255dfd144,0.0172,0.0,0.1367,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_064,0,가심이 콩닥콩닥 빨리 뛰어요.,5,기침,cough,0.0169,0.0,0.1345,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_064,0,가심이 콩닥콩닥 빨리 뛰어요.,6,천명음,wheezing,0.0167,0.0,0.1157,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_064,0,가심이 콩닥콩닥 빨리 뛰어요.,7,급성 신부전,symptom:e1c504d767,0.0164,0.0,0.1143,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_064,0,가심이 콩닥콩닥 빨리 뛰어요.,8,결막염,symptom:7a281d2ec2,0.0162,0.0,0.1141,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_064,0,가심이 콩닥콩닥 빨리 뛰어요.,9,심부전,symptom:253a5cc7d1,0.0159,0.0,0.1112,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_064,0,가심이 콩닥콩닥 빨리 뛰어요.,10,가슴 두근거림,symptom:30c9328237,0.0157,0.0,0.1086,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_064,0,가심이 콩닥콩닥 빨리 뛰어요.,11,빈맥,symptom:920af2278a,0.0155,0.0,0.1081,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_064,0,가심이 콩닥콩닥 빨리 뛰어요.,12,뇌압상승증상,symptom:8560c42361,0.0153,0.0,0.1043,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_064,0,가심이 콩닥콩닥 빨리 뛰어요.,13,검은색 가래,black_sputum,0.0151,0.0,0.104,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_064,0,가심이 콩닥콩닥 빨리 뛰어요.,14,거품이 섞인 가래,symptom:129b5a70ed,0.0149,0.0,0.1023,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_064,0,가심이 콩닥콩닥 빨리 뛰어요.,15,삼키기 곤란,dysphagia,0.0147,0.0,0.101,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_064,0,가심이 콩닥콩닥 빨리 뛰어요.,16,압통,symptom:8283cd3a83,0.0145,0.0,0.1002,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_064,0,가심이 콩닥콩닥 빨리 뛰어요.,17,흉통,chest_pain,0.0143,0.0,0.099,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_064,0,가심이 콩닥콩닥 빨리 뛰어요.,18,다발성 장기부전 증상,symptom:af2c03de99,0.0141,0.0,0.0983,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_064,0,가심이 콩닥콩닥 빨리 뛰어요.,19,흉수,symptom:bc5b52a844,0.0139,0.0,0.098,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_064,0,가심이 콩닥콩닥 빨리 뛰어요.,20,기운없음,symptom:3a6b475b6a,0.0138,0.0,0.0954,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_065,0,전엔 없던 가슴 결림이 새로 생겼어요.,1,함몰가슴,symptom:9d31f655f3,0.0789,0.9366,0.1615,0.0469,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_065,0,전엔 없던 가슴 결림이 새로 생겼어요.,2,가슴 답답,chest_discomfort,0.0781,0.9602,0.1397,0.0469,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_065,0,전엔 없던 가슴 결림이 새로 생겼어요.,3,가슴 두근거림,symptom:30c9328237,0.0758,1.0,0.1181,0.0417,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_065,0,전엔 없던 가슴 결림이 새로 생겼어요.,4,청색증,symptom:2255dfd144,0.0398,0.4398,0.142,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_065,0,전엔 없던 가슴 결림이 새로 생겼어요.,5,삼키기 곤란,dysphagia,0.0356,0.604,0.082,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_065,0,전엔 없던 가슴 결림이 새로 생겼어요.,6,재채기,symptom:f0ff1b70a5,0.0177,0.0,0.1592,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_065,0,전엔 없던 가슴 결림이 새로 생겼어요.,7,호기의 증가,symptom:0a6604a5d8,0.0175,0.0,0.1508,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_065,0,전엔 없던 가슴 결림이 새로 생겼어요.,8,반복되는 폐렴,symptom:ade69fdbb3,0.0172,0.0,0.1483,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_065,0,전엔 없던 가슴 결림이 새로 생겼어요.,9,거품이 섞인 가래,symptom:129b5a70ed,0.0169,0.0,0.1442,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_065,0,전엔 없던 가슴 결림이 새로 생겼어요.,10,기침,cough,0.0162,0.0,0.1367,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_065,0,전엔 없던 가슴 결림이 새로 생겼어요.,11,구토,vomiting,0.0159,0.0,0.1366,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_065,0,전엔 없던 가슴 결림이 새로 생겼어요.,12,검은색 가래,black_sputum,0.0157,0.0,0.1333,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_065,0,전엔 없던 가슴 결림이 새로 생겼어요.,13,흉통,chest_pain,0.0156,0.7419,0.0411,0.0,rrf_bm25,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_065,0,전엔 없던 가슴 결림이 새로 생겼어요.,14,천식,symptom:6a75325fe5,0.0155,0.0,0.1301,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_065,0,전엔 없던 가슴 결림이 새로 생겼어요.,15,가래,sputum,0.0153,0.0,0.1199,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
C,eval_065,0,전엔 없던 가슴 결림이 새로 생겼어요.,16,복벽이 움푹 들어감,symptom:4b1674fb28,0.0151,0.0,0.1187,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
